t,t,AAPL,ACN,ADBE,ADI,ADP,ADS,ADSK,AKAM,AMAT,AMD,ANET,ANSS,APH,AVGO,BR,CDNS,CDW,CRM,CSCO,CTSH,CTXS,DXC,FFIV,FIS,FISV,FLIR,FLT,FTNT,GLW,GPN,HPE,HPQ,IBM,INTC,INTU,IPGP,IT,JKHY,JNPR,KEYS,KLAC,LDOS,LRCX,MA,MCHP,MSI,MU,MXIM,NLOK,NOW,NTAP,NVDA,ORCL,PAYC,PAYX,PYPL,QCOM,QRVO,SNPS,STX,SWKS,TEL,TXN,V,VRSN,WDC,WU,XLK,XLNX,XRX,ZBRA
10,51,271.53076923076924,170.0,318.0,102.0,159.15,71.0,165.0,85.5,54.1,44.54,182.89499999999998,233.39,87.33,254.995,97.15,61.49,101.36,155.0,37.16,54.84,112.0,18.58,114.07,133.4,99.63499999999999,36.76,228.98,92.38,23.5,168.0,11.3,20.5,121.6,52.56,260.78,116.0,120.14,155.01,20.27,91.94,150.2,101.0,278.2,267.4,82.5,165.01,48.26333333333333,51.0001,17.75,298.56,41.625,247.59333333333333,45.07,259.4,72.85,104.554,73.26,90.0,130.0,45.56,88.53,75.08,106.08666666666666,171.785,181.05,50.015,20.7006,82.8,74.13,29.02,188.4
10,52,271.11611111111114,170.0,318.0,101.28,159.15,71.0,165.0,85.5,54.1,44.49,182.89499999999998,233.39,87.33,254.995,97.15,61.49,101.36,155.0,37.16,54.84,112.0,18.58,114.07,133.4,99.63499999999999,36.76,228.98,92.38,23.5,168.0,11.3,20.5,121.6,52.56,260.78,116.0,120.14,155.01,20.27,91.94,150.2,101.0,278.2,267.4,82.5,165.01,48.26333333333333,51.0001,17.75,298.56,41.625,247.18666666666664,45.07,259.4,72.85,104.554,73.26,90.0,130.0,45.56,88.53,75.08,106.08666666666666,172.106,181.05,50.015,20.7006,82.8,74.13,29.02,188.4
10,53,270.9738461538461,170.0,318.0,101.28,159.15,71.0,165.0,85.5,54.1,44.459999999999994,182.89499999999998,233.39,87.33,254.995,97.15,61.49,101.36,155.0,37.325,54.84,112.0,18.58,114.07,133.4,99.63499999999999,36.76,228.98,92.38,23.5,168.0,11.3,20.5,121.525,52.53142857142857,260.78,116.0,120.14,155.01,20.27,91.94,150.2,101.0,278.2,267.89500000000004,82.5,165.01,48.26333333333333,51.0001,17.75,298.56,41.625,247.18666666666664,45.07,259.4,72.85,104.554,73.26,90.0,130.0,45.56,88.53,75.08,106.08666666666666,172.106,181.05,50.015,20.7006,83.0,74.13,29.02,188.4
10,54,270.9747619047619,170.0,318.0,101.28,159.15,71.0,165.0,85.5,54.1,44.459999999999994,182.89499999999998,233.39,87.33,254.995,97.15,61.49,101.36,155.0,37.325,54.84,112.0,18.58,114.07,133.4,99.63499999999999,36.76,228.98,92.38,23.5,168.0,11.3,20.5,121.525,52.53142857142857,260.78,116.0,120.14,155.01,20.27,90.01,150.2,101.0,278.2,267.89500000000004,82.5,165.01,47.95,51.0001,17.75,298.56,41.465,247.0,45.07,259.4,72.85,104.554,73.26,90.0,130.0,45.56,88.53,75.08,105.955,172.106,181.05,50.015,20.7006,83.0,74.13,29.02,188.4
10,55,270.78749999999997,170.0,318.0,101.28,159.15,71.0,165.0,85.5,54.1,44.459999999999994,182.89499999999998,233.39,87.33,254.995,97.15,61.49,101.36,155.0,37.325,54.84,112.0,18.58,114.07,133.4,99.63499999999999,36.76,228.98,92.38,23.5,168.0,11.3,20.5,121.525,52.51,260.78,116.0,120.14,155.01,20.27,90.01,150.2,101.0,278.2,267.89500000000004,82.5,165.01,47.95,51.0001,17.75,298.56,41.465,247.575,45.07,259.4,72.85,104.554,73.26,90.0,130.0,45.56,88.53,75.08,105.955,172.106,181.05,50.015,20.7006,82.93333333333334,74.7,29.02,188.4
10,56,270.53928571428577,170.0,318.0,101.28,159.15,71.0,165.0,85.5,54.1,44.32000000000001,182.89499999999998,233.39,87.33,254.995,97.15,61.49,101.36,155.0,37.325,54.84,112.0,18.58,114.07,133.4,99.63499999999999,36.76,228.98,92.38,23.5,168.0,11.3,20.5,121.5,52.51,260.78,116.0,120.14,155.01,20.27,90.01,150.2,101.0,278.2,267.89500000000004,82.5,165.01,48.0225,51.0001,17.75,298.56,41.465,247.02875,45.07,259.4,72.85,104.554,73.26,90.0,130.0,45.56,88.53,75.08,105.955,172.106,181.05,50.015,20.7006,82.93333333333334,74.7,29.02,188.4
10,57,270.4157142857143,170.0,318.0,101.28,159.15,71.0,165.0,85.5,54.1,44.262666666666675,182.89499999999998,233.39,87.33,254.995,97.15,61.49,101.36,155.0,37.325,54.84,112.0,18.58,114.07,133.4,99.63499999999999,36.76,228.98,92.38,23.5,168.0,11.3,20.5,121.5,52.51,260.78,116.0,120.14,155.01,20.27,90.01,150.2,101.0,278.2,267.89500000000004,82.5,165.01,48.0225,51.0001,17.75,298.56,41.465,247.02875,45.07,259.4,72.85,104.554,73.26,90.0,130.0,45.56,88.53,75.08,105.955,172.106,181.05,50.015,20.7006,82.93333333333334,74.7,29.02,188.4
10,58,270.43250000000006,170.0,318.0,101.28,159.15,71.0,165.0,85.5,54.1,44.205,182.89499999999998,233.39,87.33,254.995,97.15,61.49,101.36,155.0,37.325,54.84,112.0,18.09,114.07,133.4,99.63499999999999,36.76,228.98,92.38,23.5,168.0,11.3,20.5,121.5,52.51,260.78,116.0,120.14,155.01,20.27,90.01,150.2,101.0,278.2,267.89500000000004,82.5,165.01,47.862,51.0001,17.75,298.56,41.465,247.02875,45.07,259.4,72.85,103.91,73.26,90.0,130.0,45.56,88.53,75.08,105.955,172.106,181.05,50.015,20.7006,82.93333333333334,74.7,29.02,188.4
10,59,270.7618181818183,170.0,318.0,101.28,159.15,71.0,165.0,85.5,54.1,44.205,182.89499999999998,233.39,87.33,254.995,97.15,61.49,101.36,155.0,37.325,54.84,112.0,18.09,114.07,133.4,99.63499999999999,36.76,228.98,92.38,23.5,168.0,11.3,20.5,121.5,52.51,260.78,116.0,120.14,155.01,20.27,90.01,150.2,101.0,278.2,267.6,82.5,165.01,47.862,51.0001,17.75,298.56,41.465,246.325,45.07,259.4,72.85,103.91,73.13,90.0,130.0,45.56,88.53,75.08,105.955,172.4,181.05,50.015,20.7006,82.9625,74.7,29.02,188.4
11,0,271.4117599999994,169.51999999999998,318.295,101.6,153.96,71.0,165.165,86.09,54.3658823529412,44.35500000000004,175.91116279069772,227.708,87.33,258.25410714285715,97.15,61.49,107.35666666666667,155.79321428571433,37.489534883720935,54.84,115.75,18.450000000000003,117.94,134.84,101.49000000000001,36.76,242.04,95.86458333333336,23.9,168.0,11.475,20.5,122.57431818181817,52.651269841269844,262.53714285714284,116.9,120.14,155.03,20.27,92.04333333333334,150.13333333333333,102.66199999999999,278.55294117647054,267.5338613861385,84.23666666666666,170.192,48.017611940298515,51.0001,17.86,302.782,41.465,247.21642424242398,45.732000000000006,255.53,74.68666666666667,104.18153846153842,73.55084337349396,90.094375,130.665,47.260000000000005,89.89657142857143,75.03999999999999,107.52799999999999,173.20948717948724,183.055,50.873333333333335,20.7006,83.23466666666671,76.94,30.0,195.04333333333332
11,1,271.6243999999999,169.51999999999998,318.0057142857143,101.6,153.96,71.0,165.165,86.09,54.3658823529412,44.34365853658535,175.91116279069772,227.708,87.69,258.25410714285715,97.15,61.49,107.35666666666667,155.36333333333334,37.489534883720935,54.84,111.905,18.450000000000003,117.94,134.84,101.49000000000001,37.39,242.04,95.0,23.9,168.0,11.475,20.5,122.57431818181817,52.7125,262.53714285714284,116.9,120.14,155.03,20.27,90.82,150.13333333333333,102.66199999999999,278.55294117647054,266.625,84.23666666666666,170.192,48.017611940298515,52.306666666666665,17.86,300.63,41.465,247.07857142857142,45.732000000000006,255.53,74.68666666666667,104.18153846153842,73.01,90.094375,130.665,47.260000000000005,89.89657142857143,75.03999999999999,107.0,172.60999999999999,183.055,50.365,21.1,83.4,76.94,30.0,195.04333333333332
11,2,271.65111111111116,169.51999999999998,318.0014285714286,102.15333333333335,153.96,71.0,165.165,86.09,54.055,44.19769230769232,175.91116279069772,227.708,87.69,258.25410714285715,97.15,61.49,107.35666666666667,155.35,37.23,54.84,111.905,18.450000000000003,117.94,134.84,101.49000000000001,36.84,242.04,95.0,23.9,168.0,11.475,20.5,122.83538461538463,52.735,262.53714285714284,116.9,120.14,155.03,20.27,90.82,150.13333333333333,102.66199999999999,276.38,266.3314285714286,84.23666666666666,168.04000000000002,48.07222222222222,52.306666666666665,17.86,299.791,41.465,246.99947368421056,45.732000000000006,255.53,74.68666666666667,104.18153846153842,73.07,90.094375,130.665,47.260000000000005,89.89657142857143,75.03999999999999,107.0,172.60399999999998,183.055,50.365,21.1,83.48333333333333,76.94,30.0,195.04333333333332
11,3,271.4551724137932,169.51999999999998,318.47,102.15333333333335,153.96,71.0,165.165,86.09,54.394999999999996,44.17264705882353,175.91116279069772,227.708,87.69,257.16499999999996,97.15,63.98,107.35666666666667,155.37,37.24,54.84,111.905,18.450000000000003,117.94,134.84,101.49000000000001,36.84,242.04,95.0,23.9,168.0,11.475,20.5,122.83538461538463,52.72333333333333,262.53714285714284,116.9,120.14,155.03,20.27,90.82,150.13333333333333,102.66199999999999,276.38,266.1,84.23666666666666,168.04000000000002,48.0,52.306666666666665,17.86,299.791,41.465,246.40714285714284,45.732000000000006,255.53,74.68666666666667,104.04166666666667,73.03,90.094375,130.94,47.260000000000005,89.6775,75.03999999999999,107.0,172.544,183.055,50.365,21.1,83.87333333333333,76.94,30.0,195.04333333333332
11,4,271.1433333333334,169.51999999999998,318.0833333333333,102.15333333333335,153.96,71.0,165.165,86.09,54.03,44.09499999999999,175.91116279069772,227.708,87.69,256.3675,97.15,63.98,107.35666666666667,155.37,37.24,54.84,111.905,18.450000000000003,117.94,134.84,101.49000000000001,36.84,242.04,95.0,23.9,168.0,11.475,20.5,122.83538461538463,52.73090909090911,262.53714285714284,116.9,120.14,155.03,20.27,90.82,150.13333333333333,102.66199999999999,276.38,266.2977777777778,84.23666666666666,168.04000000000002,47.90000000000001,51.71,17.86,299.791,41.465,245.70314285714286,45.732000000000006,255.53,74.68666666666667,104.22,72.97333333333334,89.10111111111112,130.94,47.260000000000005,89.755,75.03999999999999,107.0,172.24944444444446,183.055,50.365,21.1,83.49199999999999,75.34111111111112,30.0,195.04333333333332
11,5,271.3842857142858,170.02142857142857,318.0833333333333,100.08,153.96,71.0,165.165,86.09,54.03,44.01452380952381,175.91116279069772,227.708,87.69,255.06599999999997,97.15,63.98,107.35666666666667,155.37,37.29,54.84,111.905,18.450000000000003,117.94,134.84,101.49000000000001,38.0,242.04,95.0,23.9,168.0,11.475,20.5,122.83538461538463,52.648,262.53714285714284,116.9,120.14,155.03,20.27,90.82,150.13333333333333,102.66199999999999,275.58000000000004,266.05,84.23666666666666,168.04000000000002,47.78,51.519999999999996,17.86,299.791,41.465,245.48999999999998,45.732000000000006,255.53,74.68666666666667,104.22,72.75714285714285,88.23666666666666,130.94,47.260000000000005,89.58333333333333,75.03999999999999,106.31,172.05153846153846,183.055,50.365,21.1,83.48333333333333,74.6575,30.0,195.04333333333332
11,6,271.1436842105264,170.02142857142857,318.235,100.08,153.92000000000002,71.0,165.32666666666668,86.09,54.03,43.99902439024389,175.91116279069772,227.708,87.565,255.06599999999997,97.15,63.98,107.35666666666667,155.1175,37.18333333333333,54.915,111.99666666666667,18.450000000000003,112.83500000000001,134.84,101.49000000000001,37.39333333333334,242.04,95.0,23.9,167.6,11.475,20.5,122.25,52.592,261.06,115.0,120.14,155.03,20.175,90.69,150.13333333333333,102.66199999999999,277.86,265.8016666666667,84.23666666666666,168.04000000000002,47.78,51.519999999999996,17.86,299.791,41.465,245.80684210526314,45.0,254.245,74.68666666666667,103.90625,72.75714285714285,88.23666666666666,130.94,47.260000000000005,89.54333333333334,75.03999999999999,106.25999999999999,172.17333333333332,183.055,50.31,21.1,83.52571428571427,74.6575,30.0,195.04333333333332
11,7,270.87769230769226,170.02142857142857,318.235,100.08,153.92000000000002,71.0,165.32666666666668,86.73,54.03,43.94391304347826,175.91116279069772,227.708,87.565,255.05,97.15,63.98,107.35666666666667,155.1175,37.226,54.98,112.5,18.450000000000003,112.83500000000001,134.84,101.49000000000001,37.39333333333334,242.04,95.0,23.9,165.82,11.475,20.5,122.5,52.535,261.06,115.0,120.14,155.03,20.175,90.69,150.13333333333333,102.66199999999999,277.86,265.45,84.23666666666666,168.04000000000002,47.79,51.519999999999996,17.41,300.0,41.465,246.08375000000004,45.0,254.08,74.68666666666667,103.90625,72.67666666666666,88.23666666666666,130.94,47.260000000000005,89.54333333333334,75.03999999999999,106.2,172.26999999999998,183.055,50.5,21.1,83.225,74.6575,30.0,195.04333333333332
11,8,270.5656451612903,170.02142857142857,318.45,100.08,153.92000000000002,71.0,165.32666666666668,86.73,54.03,43.80469696969696,175.91116279069772,225.0,87.565,255.43999999999997,97.15,63.98,107.35666666666667,155.0,37.226,54.98,112.5,18.450000000000003,112.83500000000001,134.84,101.49000000000001,37.39333333333334,242.04,95.0,23.9,165.82,11.475,20.5,122.47749999999999,52.5925,261.06,115.0,120.14,155.03,20.175,90.69,150.13333333333333,102.66199999999999,277.86,266.6466666666667,84.23666666666666,168.04000000000002,48.045,51.519999999999996,17.41,300.0,41.465,245.39894736842106,45.0,254.08,74.31,103.72500000000001,72.67666666666666,88.23666666666666,130.94,47.260000000000005,89.54333333333334,75.03999999999999,106.2,172.33999999999997,183.055,50.5,21.1,83.04142857142858,74.6575,30.0,195.04333333333332
11,9,270.350294117647,170.02142857142857,318.0083333333333,100.08,153.92000000000002,71.0,165.32666666666668,86.73,54.017999999999994,43.51513274336281,175.91116279069772,225.0,87.565,255.66,97.15,63.98,107.35666666666667,154.98375000000001,37.18,54.98,112.0825,18.450000000000003,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,95.0,23.3,165.82,11.475,20.5,122.07499999999999,52.537142857142854,261.06,115.0,120.14,155.03,20.175,90.625,150.13333333333333,102.66199999999999,277.31600000000003,266.42999999999995,84.23666666666666,168.04000000000002,47.84285714285714,51.519999999999996,17.41,299.0,41.465,245.54470588235296,45.03,254.08,74.31,103.6,72.59142857142858,88.70333333333332,130.94,46.2,89.54333333333334,75.03999999999999,106.2,172.072,181.095,50.15714285714286,20.82,83.37666666666667,74.6575,30.0,195.04333333333332
11,10,270.22191919191886,170.02142857142857,317.93875,100.08,153.96,71.0,165.32666666666668,86.73,53.92428571428571,43.34011764705885,175.91116279069772,225.0,87.565,255.66,97.15,63.98,107.35666666666667,154.98375000000001,37.17333333333333,54.98,112.0825,18.450000000000003,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,95.0,23.3,165.82,11.475,20.5,122.07499999999999,52.51,261.06,115.0,120.14,155.03,20.175,90.625,150.13333333333333,102.66199999999999,276.0,266.25,84.23666666666666,168.04000000000002,47.76666666666667,51.519999999999996,17.41,302.18,41.465,245.2871428571429,45.03,254.08,74.37,103.6,72.5,88.70333333333332,130.94,46.2,89.54333333333334,75.03999999999999,106.2,172.015,181.095,50.15714285714286,20.82,83.535,74.6575,30.0,195.04333333333332
11,11,269.95386138613867,170.02142857142857,318.0,100.186,153.45,71.0,163.825,86.73,54.0,43.254062499999996,175.91116279069772,225.0,87.565,253.975,97.15,63.98,107.35666666666667,154.88,37.17333333333333,54.98,112.0825,18.450000000000003,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.96,23.3,165.82,11.15,20.5,122.46,52.51,260.82,115.0,120.14,155.03,20.175,90.625,148.0375,102.66199999999999,275.94,266.0363636363636,84.23666666666666,168.04000000000002,47.83,51.519999999999996,17.41,302.18,41.26,245.53214285714284,45.03,254.08,74.37,103.59199999999998,72.5,88.70333333333332,130.0,46.2,88.735,75.03999999999999,105.98,172.02,181.095,50.165,20.82,83.535,74.1275,30.0,195.04333333333332
11,12,269.1980392156862,170.02142857142857,317.21,100.186,153.28,71.0,163.825,86.73,53.91,43.20701298701297,175.91116279069772,225.0,87.565,253.79428571428573,97.15,63.98,107.35666666666667,154.88,37.2,54.665,112.0825,18.450000000000003,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.96,23.275,165.82,11.15,20.038000000000004,122.46,52.46000000000001,260.82,115.0,120.14,155.03,20.175,90.625,146.86,102.66199999999999,275.885,265.538,84.23666666666666,168.04000000000002,47.76,51.519999999999996,17.41,300.0,41.26,245.28051282051283,45.03,254.08,72.96,103.59199999999998,72.55,88.70333333333332,130.0,46.2,88.735,75.03999999999999,105.11500000000001,172.27499999999998,181.095,50.16,20.82,83.1888888888889,74.5,30.0,195.04333333333332
11,13,269.02870129870155,170.02142857142857,317.21,100.186,153.28,68.32,160.21,86.73,53.91,43.18666666666668,175.91116279069772,225.0,87.565,253.0425,97.15,63.98,107.35666666666667,154.91,37.2,54.665,112.0825,18.450000000000003,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.96,23.275,165.82,11.15,20.038000000000004,122.46,52.46909090909091,260.82,115.0,120.14,155.03,20.175,90.625,146.86,102.66199999999999,275.885,265.928,84.23666666666666,168.04000000000002,47.50823529411765,51.519999999999996,17.41,300.0,41.26,244.97831168831166,45.03,254.08,72.96,103.52,72.55,89.5,130.0,46.2,88.735,75.03999999999999,105.11500000000001,171.85323529411767,181.095,50.16,20.82,83.15,74.67750000000001,30.0,195.04333333333332
11,14,269.0616666666667,170.02142857142857,318.16999999999996,100.186,153.28,68.32,160.21,86.73,53.91,43.23842857142856,175.91116279069772,225.0,87.565,253.01999999999998,97.15,63.98,107.35666666666667,154.91,37.2,54.665,112.0825,18.23,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.96,23.275,165.82,11.15,20.038000000000004,122.46,52.46000000000001,261.1333333333334,115.0,120.14,155.03,20.175,90.625,146.86,101.01,275.885,265.704,84.23666666666666,168.04000000000002,47.39333333333334,51.519999999999996,17.41,300.0,41.26,244.95181818181817,45.03,254.08,72.96,103.5,73.0,89.5,130.0,46.2,88.735,75.03999999999999,105.11500000000001,172.0,181.095,50.16,20.82,83.1,74.67750000000001,30.0,195.04333333333332
11,15,269.3425,170.02142857142857,317.89,100.0,153.28,68.32,160.21,86.73,53.91,43.457037037037026,175.91116279069772,225.0,87.565,252.13666666666666,97.15,63.98,107.35666666666667,154.91,37.2,54.665,112.0825,18.0,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.96,23.275,165.82,11.32,20.038000000000004,122.46,52.459999999999994,261.1333333333334,115.0,120.14,155.03,20.175,90.625,146.86,101.0,276.0,265.71999999999997,84.23666666666666,165.51,47.438,51.519999999999996,17.41,300.0,41.26,244.67000000000004,45.03,254.08,72.96,103.5,73.0,89.5,130.0,46.2,88.62923076923077,75.03999999999999,105.11500000000001,172.0,181.095,50.16,20.82,83.1,74.775,30.0,195.04333333333332
11,16,269.08974358974365,170.02142857142857,316.93666666666667,100.0,153.28,68.32,160.21,86.73,54.027499999999996,43.26023255813955,175.91116279069772,225.0,87.565,252.02499999999998,97.15,63.98,107.35666666666667,154.39333333333335,37.2,54.665,112.0825,18.0,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.96,23.275,165.82,11.31,20.038000000000004,122.12,52.44272727272726,261.1333333333334,115.0,120.14,155.03,20.175,91.0,146.86,101.0,276.0,265.66499999999996,84.23666666666666,165.51,47.585,51.519999999999996,17.41,300.0,41.26,244.99133333333333,45.04,250.0,72.96,103.5,72.97,89.5,130.0,46.2,88.51,74.29,104.93333333333332,171.52666666666667,181.095,50.16,20.82,83.1,74.775,30.0,195.04333333333332
11,17,269.35,170.02142857142857,317.0,100.0,153.28,68.32,160.21,86.4,54.027499999999996,43.178125,175.91116279069772,225.0,87.565,251.93,97.15,63.98,107.35666666666667,154.39333333333335,37.2,54.665,112.0825,18.0,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.58,23.275,165.82,11.31,20.038000000000004,122.12,52.44272727272726,261.1333333333334,115.0,120.14,155.03,20.175,91.0,146.86,101.0,276.0,265.68833333333333,84.23666666666666,165.51,47.585,51.519999999999996,17.41,300.0,41.718333333333334,244.65894736842108,45.04,250.0,72.96,103.5,72.97,89.5,129.5,46.2,89.03000000000002,74.29,104.93333333333332,171.51,181.095,50.16,20.82,83.0,74.775,30.0,195.04333333333332
11,18,269.6670588235294,170.02142857142857,317.0,100.0,153.28,68.32,160.21,86.4,54.123333333333335,43.35076923076924,175.91116279069772,225.0,87.565,251.9033333333333,97.15,63.98,107.35666666666667,154.57,37.2,54.665,112.0825,18.0,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.58,23.275,165.82,11.31,20.038000000000004,122.12,52.395714285714284,261.1333333333334,115.0,120.14,155.03,20.175,91.0,146.86,101.0,276.0,265.94,82.895,165.51,47.457499999999996,51.519999999999996,17.41,300.0,41.718333333333334,245.49650000000003,45.0025,250.0,72.96,103.44,72.97,89.975,129.5,46.2,88.5,74.29,105.2,171.88,181.095,50.16,20.82,83.0,74.775,30.0,195.04333333333332
11,19,269.78105263157903,170.02142857142857,317.84,100.0,153.28,68.32,160.21,86.4,54.123333333333335,43.49260869565217,175.91116279069772,225.0,87.565,251.7,97.15,63.98,107.35666666666667,154.6,37.18,54.665,112.0825,18.0,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.58,23.275,165.82,11.31,20.038000000000004,122.12,52.040196078431364,261.1333333333334,115.0,120.14,155.03,20.175,91.0,146.86,101.0,276.0,265.5933333333333,82.895,165.51,47.457499999999996,51.519999999999996,17.41,300.0,41.718333333333334,245.016,45.0025,250.0,72.96,103.44,72.97,89.975,129.5,46.2,88.5,74.29,105.2,171.5375,181.095,50.16,20.82,83.0,74.775,30.0,195.04333333333332
11,20,269.60519999999997,170.02142857142857,317.84,100.02,153.28,68.32,160.21,86.4,54.123333333333335,43.38954545454546,175.91116279069772,225.0,87.08,251.50333333333333,97.15,63.98,107.35666666666667,154.6,37.2,54.665,112.0825,18.0,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.58,23.275,165.82,11.31,20.038000000000004,122.12,52.141999999999996,261.1333333333334,115.0,120.14,155.03,20.175,91.0,146.86,101.0,276.0,265.32666666666665,82.895,165.51,47.457499999999996,51.519999999999996,17.41,300.0,41.718333333333334,244.83199999999997,45.0025,251.65,72.96,103.44,73.035,89.975,128.25,46.2,88.5,74.29,105.2,172.08,181.095,50.16,20.82,82.97,74.775,30.0,195.04333333333332
11,21,269.35105263157897,170.02142857142857,317.84,100.02,153.28,68.32,160.21,86.4,54.123333333333335,43.30352941176471,175.91116279069772,225.0,87.08,251.5,97.15,63.98,107.35666666666667,154.04444444444445,37.18,54.665,112.0825,18.0,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.58,23.275,165.5,11.31,20.038000000000004,122.12,52.06999999999999,261.1333333333334,115.0,118.6875,155.03,20.175,91.0,146.86,101.0,276.0,265.365,82.895,165.51,47.457499999999996,51.519999999999996,17.41,300.0,41.718333333333334,244.5993103448276,45.0025,251.65,72.96,103.45,73.035,89.975,128.25,46.2,88.5,74.29,105.2,171.51470588235293,181.095,50.16,20.82,82.9,74.775,30.0,195.04333333333332
11,22,269.173125,170.02142857142857,317.0,100.02,153.28,68.32,160.21,86.4,54.123333333333335,43.27117647058823,175.91116279069772,225.0,87.08,251.32,97.15,63.98,107.35666666666667,154.0,37.18,54.665,112.0825,18.0,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.58,23.275,165.5,11.31,20.038000000000004,122.2,52.0525,261.1333333333334,115.0,118.6875,155.03,20.175,91.0,146.86,101.0,275.08000000000004,265.33,82.895,165.51,47.457499999999996,51.519999999999996,17.41,300.0,41.718333333333334,244.51821428571432,45.125,251.65,72.96,103.00714285714285,72.71400000000001,89.975,128.25,46.2,88.5,74.29,105.2,171.51470588235293,181.095,50.16,20.82,82.9,74.13,30.0,195.04333333333332
11,23,268.96873239436627,170.02142857142857,316.99,100.02,153.28,68.32,160.21,86.4,54.123333333333335,43.2676923076923,175.91116279069772,225.0,87.08,251.32,97.15,63.98,107.35666666666667,154.0,37.2,54.665,112.0825,18.0,112.83500000000001,134.84,101.49000000000001,37.153333333333336,242.04,94.58,23.275,165.5,11.31,20.003333333333334,122.2,52.09,261.1333333333334,115.0,118.6875,155.03,20.175,91.0,146.86,101.0,274.5,265.27000000000004,82.895,165.51,47.47,51.519999999999996,17.41,300.0,41.718333333333334,244.62625,45.125,251.65,72.96,103.00714285714285,72.71400000000001,89.64,128.25,46.2,88.5,74.29,105.2,171.656,181.095,50.16,20.82,82.76,74.13,29.02,193.99
11,24,268.88722222222225,170.02142857142857,316.27222222222224,100.02,153.28,68.32,160.21,86.4,54.123333333333335,43.23178571428573,175.91116279069772,225.0,87.08,251.21,97.15,63.98,107.35666666666667,154.4,37.193333333333335,54.665,112.0825,18.0,112.83500000000001,132.53750000000002,101.49000000000001,37.153333333333336,242.04,94.58,23.275,165.5,11.31,20.01,122.03809523809525,52.07833333333334,261.1333333333334,115.0,118.6875,155.03,20.175,91.0,146.86,101.0,274.5,265.06250000000006,81.5,165.51,47.47,51.519999999999996,17.41,300.0,41.718333333333334,244.67071428571427,45.125,251.65,72.96,102.8,72.71400000000001,89.64,128.25,46.2,88.5,74.29,105.2,171.656,181.095,50.02,20.82,83.03,74.13,29.02,193.99
11,25,268.85727272727274,170.02142857142857,315.98,100.02,153.28,68.33,160.21,86.4,54.0,43.19619047619048,175.91116279069772,225.0,87.08,251.07666666666668,97.15,63.98,107.35666666666667,154.25,37.17,54.98,112.0825,18.0,112.83500000000001,132.53750000000002,101.49000000000001,37.153333333333336,242.04,94.41000000000001,23.275,165.5,11.31,20.01,122.03809523809525,52.09,261.1333333333334,115.0,118.6875,155.03,20.175,91.0,146.86,101.0,274.5,265.0,81.0,165.51,47.413333333333334,51.519999999999996,17.41,300.0,41.718333333333334,244.52515624999998,45.125,251.65,72.96,102.78,72.6,89.64,128.25,46.0,88.31,74.29,104.195,171.5,181.095,50.06214285714285,20.72,83.07615384615384,74.88,29.009999999999998,193.99
11,26,268.82473684210527,170.02142857142857,315.98333333333335,100.02,150.0,68.33,160.21,86.4,54.0,43.166315789473686,175.91116279069772,225.0,87.08,250.7725,97.15,63.98,107.35666666666667,154.09,37.188181818181825,54.98,112.0825,18.0,112.83500000000001,132.53750000000002,101.49000000000001,37.153333333333336,242.04,94.41000000000001,23.275,165.5,11.31,20.01,121.73800000000001,52.09,263.2,115.0,118.6875,155.03,20.175,91.0,146.86,101.0,274.5,265.8,81.0,165.51,47.413333333333334,51.519999999999996,17.41,300.0,41.718333333333334,244.3714285714285,45.125,251.65,72.96,102.8,72.6,89.64,128.25,46.0,88.99,74.29,104.195,171.52,181.095,50.06214285714285,20.72,82.88,74.88,29.009999999999998,193.99
11,27,268.8122033898305,170.02142857142857,315.704,100.02,150.0,68.33,160.21,86.4,54.0,43.18699999999999,175.91116279069772,225.0,87.08,250.7725,97.15,63.98,107.35666666666667,153.87,37.188181818181825,54.98,112.0825,18.0,112.83500000000001,132.53750000000002,101.49000000000001,37.153333333333336,242.04,94.41000000000001,23.275,165.5,11.31,20.01,122.0,52.08,263.2,115.0,118.6875,155.03,20.175,91.0,146.86,101.0,274.5,265.3275,81.0,165.51,47.413333333333334,51.519999999999996,17.41,300.0,41.718333333333334,244.41285714285712,45.125,251.65,72.96,102.75,72.53,89.64,128.25,46.0,88.99,74.29,104.195,171.755,181.095,50.0,20.72,82.88,74.88,29.009999999999998,193.99
